t(ms),Vm(mV)
7.23,-52.2186279296875
7.240000000000001,-52.469889322916664
7.25,-52.763875325520836
7.260000000000001,-53.0059814453125
7.2700000000000005,-53.350830078125
7.280000000000001,-53.603108723958336
7.29,-53.971354166666664
7.300000000000001,-54.2388916015625
7.3100000000000005,-54.613240559895836
7.320000000000001,-54.91943359375
7.330000000000001,-55.280558268229164
7.34,-55.626424153645836
7.3500000000000005,-55.949910481770836
7.36,-56.337483723958336
7.370000000000001,-56.65283203125
7.38,-57.06787109375
7.390000000000001,-57.359822591145836
7.4,-57.771809895833336
7.410000000000001,-58.085123697916664
7.420000000000001,-58.475748697916664
7.430000000000001,-58.809407552083336
7.44,-59.1583251953125
7.450000000000001,-59.532674153645836
7.460000000000001,-59.849039713541664
7.470000000000001,-60.24169921875
7.48,-60.533650716145836
7.490000000000001,-60.927327473958336
7.500000000000001,-61.208089192708336
7.51,-61.589558919270836
7.5200000000000005,-61.8743896484375
7.53,-62.215169270833336
7.540000000000001,-62.547810872395836
7.550000000000001,-62.842814127604164
7.5600000000000005,-63.179524739583336
7.57,-63.4307861328125
7.580000000000001,-63.789876302083336
7.590000000000001,-64.02791341145833
7.6000000000000005,-64.37276204427083
7.61,-64.61283365885417
7.620000000000001,-64.92716471354167
7.630000000000001,-65.18147786458333
7.640000000000001,-65.447998046875
7.65,-65.73079427083333
7.660000000000001,-65.95357259114583
7.670000000000001,-66.25569661458333
7.6800000000000015,-66.44490559895833
7.69,-66.7510986328125
7.7,-66.92403157552083
7.710000000000001,-67.20377604166667
7.720000000000001,-67.39705403645833
7.73,-67.63916015625
7.74,-67.84769694010417
7.750000000000001,-68.04097493489583
7.760000000000001,-68.27494303385417
7.7700000000000005,-68.42142740885417
7.78,-68.66963704427083
7.790000000000001,-68.79781087239583
7.800000000000001,-69.03788248697917
7.810000000000001,-69.1680908203125
7.82,-69.37459309895833
7.83,-69.52107747395833
7.840000000000002,-69.69807942708333
7.850000000000001,-69.8577880859375
7.86,-69.98494466145833
7.87,-70.166015625
7.88,-70.25960286458333
7.8900000000000015,-70.45694986979167
7.9,-70.53019205729167
7.91,-70.70515950520833
7.92,-70.7855224609375
7.9300000000000015,-70.93912760416667
7.940000000000001,-71.04390462239583
7.95,-71.15478515625
7.96,-71.28804524739583
7.9700000000000015,-71.35416666666667
7.980000000000001,-71.51285807291667
7.99,-71.551513671875
8.0,-71.70206705729167
8.010000000000002,-71.74580891927083
8.020000000000001,-71.8780517578125
8.030000000000001,-71.93400065104167
8.040000000000001,-72.02046712239583
8.05,-72.10795084635417
8.06,-72.16084798177083
8.07,-72.271728515625
8.08,-72.29512532552083
8.09,-72.41719563802083
8.100000000000001,-72.4273681640625
8.110000000000001,-72.5433349609375
8.120000000000001,-72.5616455078125
8.13,-72.64404296875
8.14,-72.69185384114583
8.15,-72.74068196614583
8.16,-72.81392415364583
8.17,-72.81595865885417
8.180000000000001,-72.9248046875
8.190000000000001,-72.91463216145833
8.200000000000001,-73.0010986328125
8.21,-72.99092610677083
8.22,-73.0743408203125
8.23,-73.08553059895833
8.24,-73.12113444010417
8.25,-73.16182454427083
8.26,-73.17097981770833
8.270000000000001,-73.236083984375
8.280000000000001,-73.211669921875
8.290000000000001,-73.29305013020833
8.3,-73.25337727864583
8.310000000000002,-73.33475748697917
8.32,-73.30525716145833
8.33,-73.35408528645833
8.34,-73.35917154947917
8.350000000000001,-73.36832682291667
8.360000000000001,-73.40494791666667
8.370000000000001,-73.37544759114583
8.38,-73.4283447265625
8.39,-73.38663736979167
8.4,-73.45072428385417
8.41,-73.3978271484375
8.42,-73.44563802083333
8.43,-73.419189453125
8.440000000000001,-73.44156901041667
8.450000000000001,-73.43851725260417
8.46,-73.40901692708333
8.47,-73.45072428385417
8.480000000000002,-73.40291341145833
8.49,-73.45072428385417
8.5,-73.38765462239583
8.51,-73.44258626302083
8.520000000000001,-73.388671875
8.530000000000001,-73.41410319010417
8.540000000000001,-73.38460286458333
8.55,-73.38358561197917
8.56,-73.3917236328125
8.570000000000002,-73.34696451822917
8.58,-73.36832682291667
8.59,-73.30525716145833
8.6,-73.35103352864583
8.610000000000001,-73.27779134114583
8.620000000000001,-73.31034342447917
8.63,-73.2452392578125
8.64,-73.24930826822917
8.650000000000002,-73.22184244791667
8.66,-73.18623860677083
8.67,-73.1781005859375
8.68,-73.11299641927083
8.690000000000001,-73.14249674479167
8.700000000000001,-73.04484049479167
8.71,-73.06315104166667
8.72,-72.979736328125
8.73,-72.98380533854167
8.740000000000002,-72.92582194010417
8.75,-72.88411458333333
8.76,-72.8546142578125
8.77,-72.78645833333333
8.780000000000001,-72.7874755859375
8.790000000000001,-72.69185384114583
8.8,-72.6959228515625
8.81,-72.59521484375
8.820000000000002,-72.60843912760417
8.830000000000002,-72.50773111979167
8.84,-72.49043782552083
8.85,-72.42940266927083
8.860000000000001,-72.37345377604167
8.870000000000001,-72.3480224609375
8.88,-72.25443522135417
8.89,-72.25138346354167
8.9,-72.13846842447917
8.910000000000002,-72.1466064453125
8.920000000000002,-72.02860514322917
8.93,-72.00419108072917
8.94,-71.91874186197917
8.950000000000001,-71.86381022135417
8.96,-71.79667154947917
8.97,-71.6949462890625
8.98,-71.6583251953125
8.990000000000002,-71.527099609375
9.000000000000002,-71.4874267578125
9.01,-71.33280436197917
9.02,-71.2738037109375
9.030000000000001,-71.1151123046875
9.040000000000001,-71.01033528645833
9.05,-70.8404541015625
9.06,-70.6634521484375
9.07,-70.501708984375
9.080000000000002,-70.24027506510417
9.090000000000002,-70.03173828125
9.1,-69.6685791015625
9.11,-69.384765625
9.120000000000001,-68.92598470052083
9.13,-68.50789388020833
9.14,-67.96061197916667
