t(ms),Vm(mV)
0.9000000000000001,-44.230143229166664
0.9100000000000001,-43.955485026041664
0.92,-44.687906901041664
0.93,-43.9453125
0.9400000000000001,-44.43359375
0.9500000000000001,-44.5556640625
0.9600000000000002,-44.728597005208336
0.9700000000000001,-44.748942057291664
0.9800000000000002,-44.403076171875
0.99,-45.094807942708336
1.0,-44.7998046875
1.01,-45.2880859375
1.02,-44.525146484375
1.03,-45.257568359375
1.04,-45.084635416666664
1.05,-45.338948567708336
1.0600000000000003,-45.033772786458336
1.07,-45.074462890625
1.08,-45.603434244791664
1.09,-45.277913411458336
1.1,-45.623779296875
1.11,-44.993082682291664
1.12,-45.949300130208336
1.1300000000000001,-45.47119140625
1.1400000000000001,-45.694986979166664
1.1500000000000001,-45.298258463541664
1.16,-45.583089192708336
1.17,-45.888264973958336
1.1800000000000002,-45.420328776041664
1.1900000000000002,-45.705159505208336
1.2000000000000002,-45.359293619791664
1.2100000000000002,-46.223958333333336
1.2200000000000002,-45.450846354166664
1.2300000000000002,-45.847574869791664
1.24,-45.522054036458336
1.25,-46.030680338541664
1.26,-45.8984375
1.27,-45.572916666666664
1.28,-45.806884765625
1.29,-45.633951822916664
1.3000000000000003,-46.284993489583336
1.3100000000000003,-45.450846354166664
1.3200000000000003,-45.939127604166664
1.33,-45.562744140625
1.34,-46.193440755208336
1.35,-45.7763671875
1.36,-45.674641927083336
1.37,-45.908610026041664
1.3800000000000001,-45.878092447916664
1.3900000000000001,-46.183268229166664
1.4000000000000001,-45.399983723958336
1.41,-46.061197916666664
1.42,-45.644124348958336
1.4300000000000002,-46.2646484375
1.4400000000000002,-45.430501302083336
1.4500000000000002,-45.7763671875
1.4600000000000002,-45.817057291666664
1.4700000000000002,-45.857747395833336
1.4800000000000002,-45.888264973958336
1.4900000000000002,-45.389811197916664
1.5,-46.132405598958336
1.51,-45.511881510416664
1.52,-46.040852864583336
1.53,-45.206705729166664
1.54,-45.857747395833336
1.5500000000000003,-45.684814453125
1.5600000000000003,-45.786539713541664
1.5700000000000003,-45.552571614583336
1.58,-45.2880859375
1.59,-46.010335286458336
1.6,-45.399983723958336
1.61,-45.664469401041664
1.62,-45.074462890625
1.6300000000000001,-45.827229817708336
1.6400000000000001,-45.41015625
1.6500000000000001,-45.583089192708336
1.6600000000000001,-45.155843098958336
1.6700000000000002,-45.328776041666664
1.6800000000000002,-45.654296875
1.6900000000000002,-45.094807942708336
1.7000000000000002,-45.41015625
1.7100000000000002,-44.850667317708336
1.7200000000000002,-45.603434244791664
1.7300000000000002,-44.972737630208336
1.7400000000000002,-45.155843098958336
1.75,-44.809977213541664
1.76,-45.22705078125
1.77,-45.094807942708336
1.78,-44.647216796875
1.79,-44.972737630208336
1.8000000000000003,-44.657389322916664
1.8100000000000003,-45.359293619791664
1.8200000000000003,-44.443766276041664
1.8300000000000003,-44.881184895833336
1.84,-44.49462890625
1.85,-44.911702473958336
1.86,-44.606526692708336
1.87,-44.270833333333336
1.8800000000000001,-44.576009114583336
1.8900000000000001,-44.352213541666664
1.9000000000000001,-44.708251953125
1.9100000000000001,-43.843587239583336
1.9200000000000004,-44.49462890625
1.9300000000000002,-44.108072916666664
1.9400000000000002,-44.504801432291664
1.9500000000000002,-43.8232421875
1.9600000000000004,-43.914794921875
1.97,-44.016520182291664
1.98,-43.833414713541664
1.99,-43.88427734375
2.0,-43.202718098958336
2.0100000000000002,-43.88427734375
2.02,-43.284098307291664
2.0300000000000002,-43.650309244791664
2.04,-42.877197265625
2.0500000000000003,-43.345133463541664
2.06,-43.141682942708336
2.0700000000000003,-43.02978515625
2.08,-42.877197265625
2.0900000000000003,-42.41943359375
2.1,-42.958577473958336
2.1100000000000003,-42.307535807291664
2.1200000000000006,-42.561848958333336
2.1300000000000003,-41.697184244791664
2.14,-42.317708333333336
2.15,-41.80908203125
2.16,-41.636149088541664
2.17,-41.259765625
2.18,-41.035970052083336
2.19,-41.239420572916664
2.2,-40.364583333333336
2.21,-40.364583333333336
2.22,-39.36767578125
2.2300000000000004,-39.683024088541664
2.24,-38.380940755208336
2.2500000000000004,-37.882486979166664
2.2600000000000002,-36.641438802083336
2.2700000000000005,-35.736083984375
2.2800000000000002,-34.566243489583336
2.2900000000000005,-32.53173828125
2.3000000000000003,-31.158447265625
2.31,-28.99169921875
2.32,-27.821858723958332
2.33,-24.892171223958332
2.34,-23.152669270833332
2.35,-20.853678385416668
2.3600000000000003,-19.22607421875
2.37,-16.845703125
2.3800000000000003,-14.536539713541666
2.39,-12.898763020833334
2.4000000000000004,-10.80322265625
2.41,-9.562174479166666
2.4200000000000004,-7.151285807291667
2.43,-6.256103515625
2.4400000000000004,-4.57763671875
2.45,-3.8553873697916665
2.4600000000000004,-2.2684733072916665
2.47,-1.3834635416666667
2.48,-0.8544921875
2.49,0.0
2.5,0.2848307291666667
2.5100000000000002,1.4139811197916667
2.52,0.8443196614583334
2.5300000000000002,1.6377766927083333
2.54,1.2003580729166667
2.5500000000000003,1.8819173177083333
2.56,1.3529459635416667
2.5700000000000003,1.068115234375
2.58,0.8951822916666666
2.5900000000000003,0.4475911458333333
2.6000000000000005,0.48828125
2.6100000000000003,-0.885009765625
2.6200000000000006,-0.8544921875
2.6300000000000003,-1.8412272135416667
2.6400000000000006,-1.8819173177083333
2.65,-3.265380859375
2.66,-3.8553873697916665
2.67,-4.587809244791667
2.68,-5.299886067708333
2.69,-6.052652994791667
2.7,-7.537841796875
2.71,-7.75146484375
2.72,-9.09423828125
2.7300000000000004,-9.27734375
2.74,-11.077880859375
2.7500000000000004,-11.494954427083334
2.7600000000000002,-12.593587239583334
2.7700000000000005,-13.295491536458334
2.7800000000000002,-14.434814453125
2.7900000000000005,-15.635172526041666
2.8000000000000003,-15.869140625
2.8100000000000005,-17.201741536458332
2.82,-17.679850260416668
2.83,-19.307454427083332
2.84,-19.327799479166668
2.85,-20.548502604166668
2.8600000000000003,-21.260579427083332
2.87,-22.359212239583332
2.8800000000000003,-23.122151692708332
2.89,-23.468017578125
2.9000000000000004,-24.729410807291668
2.91,-25.177001953125
2.9200000000000004,-26.479085286458332
2.93,-26.265462239583332
2.9400000000000004,-27.577718098958332
2.95,-27.964274088541668
2.9600000000000004,-29.062906901041668
2.9700000000000006,-29.225667317708332
2.9800000000000004,-29.815673828125
2.99,-30.771891276041668
3.0,-31.148274739583332
3.0100000000000002,-32.012939453125
3.02,-31.8603515625
3.0300000000000002,-33.162434895833336
3.04,-33.203125
3.0500000000000003,-34.077962239583336
3.06,-33.955891927083336
3.0700000000000003,-34.749348958333336
3.08,-35.400390625
3.0900000000000003,-35.664876302083336
3.1000000000000005,-36.153157552083336
3.1100000000000003,-36.081949869791664
3.1200000000000006,-37.343343098958336
3.1300000000000003,-37.150065104166664
3.1400000000000006,-37.872314453125
3.1500000000000004,-37.556966145833336
3.16,-38.51318359375
3.17,-38.716634114583336
3.18,-38.889567057291664
3.19,-39.204915364583336
3.2,-39.306640625
3.21,-40.211995442708336
3.22,-39.815266927083336
3.2300000000000004,-40.476481119791664
3.24,-40.252685546875
3.2500000000000004,-41.259765625
3.2600000000000002,-41.035970052083336
3.2700000000000005,-41.310628255208336
3.2800000000000002,-41.3818359375
3.2900000000000005,-41.727701822916664
3.3000000000000003,-42.29736328125
3.3100000000000005,-41.768391927083336
3.3200000000000003,-42.48046875
3.33,-42.266845703125
3.3400000000000003,-43.162027994791664
3.35,-42.531331380208336
3.3600000000000003,-42.928059895833336
3.37,-42.96875
3.3800000000000003,-43.467203776041664
3.39,-43.528238932291664
3.4000000000000004,-43.263753255208336
3.41,-43.894449869791664
3.4200000000000004,-43.5791015625
3.43,-44.37255859375
3.4400000000000004,-43.589274088541664
3.45,-44.209798177083336
3.4600000000000004,-44.108072916666664
3.4700000000000006,-44.626871744791664
3.4800000000000004,-44.3115234375
3.4900000000000007,-44.240315755208336
3.5,-44.789632161458336
3.5100000000000002,-44.647216796875
3.52,-45.074462890625
3.5300000000000002,-44.362386067708336
3.54,-45.155843098958336
3.5500000000000003,-44.871012369791664
3.56,-45.277913411458336
3.5700000000000003,-44.769287109375
3.58,-45.064290364583336
3.5900000000000003,-45.359293619791664
3.6000000000000005,-45.216878255208336
3.6100000000000003,-45.430501302083336
3.6200000000000006,-44.901529947916664
3.6300000000000003,-45.817057291666664
3.6400000000000006,-45.257568359375
3.6500000000000004,-45.664469401041664
3.6600000000000006,-45.145670572916664
3.67,-45.71533203125
3.68,-45.745849609375
3.69,-45.542399088541664
3.7,-45.583089192708336
3.7100000000000004,-45.338948567708336
3.72,-46.152750651041664
3.7300000000000004,-45.41015625
3.74,-45.806884765625
3.7500000000000004,-45.420328776041664
3.7600000000000002,-46.112060546875
3.7700000000000005,-45.705159505208336
3.7800000000000002,-45.654296875
3.7900000000000005,-45.694986979166664
3.8000000000000003,-45.756022135416664
3.8100000000000005,-46.193440755208336
3.8200000000000003,-45.481363932291664
3.8300000000000005,-45.908610026041664
3.8400000000000007,-45.542399088541664
3.85,-46.356201171875
3.8600000000000003,-45.59326171875
3.87,-45.7763671875
3.8800000000000003,-45.735677083333336
3.89,-45.928955078125
3.9000000000000004,-46.030680338541664
3.91,-45.450846354166664
3.920000000000001,-46.08154296875
3.93,-45.756022135416664
3.94,-46.346028645833336
3.95,-45.440673828125
3.96,-45.908610026041664
3.9700000000000006,-45.827229817708336
3.98,-46.08154296875
3.9900000000000007,-45.7763671875
4.0,-45.450846354166664
4.010000000000001,-46.061197916666664
4.0200000000000005,-45.705159505208336
4.03,-46.101888020833336
4.04,-45.257568359375
4.050000000000001,-46.0205078125
4.0600000000000005,-45.654296875
4.07,-45.939127604166664
4.08,-45.430501302083336
4.090000000000001,-45.583089192708336
4.1000000000000005,-45.95947265625
4.11,-45.491536458333336
4.12,-45.71533203125
4.13,-45.176188151041664
4.140000000000001,-46.030680338541664
4.15,-45.389811197916664
4.16,-45.644124348958336
4.17,-45.22705078125
4.180000000000001,-45.603434244791664
4.19,-45.633951822916664
4.2,-45.308430989583336
4.21,-45.34912109375
4.220000000000001,-45.064290364583336
4.23,-45.766194661458336
4.240000000000001,-45.023600260416664
4.25,-45.379638671875
4.260000000000001,-44.901529947916664
4.2700000000000005,-45.450846354166664
4.28,-45.135498046875
4.29,-44.891357421875
4.3,-44.993082682291664
4.3100000000000005,-44.881184895833336
4.32,-45.41015625
4.33,-44.586181640625
4.34,-45.074462890625
4.3500000000000005,-44.596354166666664
4.36,-45.267740885416664
4.370000000000001,-44.545491536458336
4.38,-44.626871744791664
4.390000000000001,-44.657389322916664
4.4,-44.626871744791664
4.410000000000001,-44.86083984375
4.42,-44.0673828125
4.430000000000001,-44.626871744791664
4.44,-44.199625651041664
4.45,-44.708251953125
4.460000000000001,-43.914794921875
4.47,-44.260660807291664
4.48,-44.199625651041664
4.49,-44.240315755208336
4.500000000000001,-44.0673828125
4.51,-43.538411458333336
4.5200000000000005,-44.179280598958336
4.53,-43.5791015625
4.540000000000001,-43.986002604166664
4.55,-43.080647786458336
4.5600000000000005,-43.680826822916664
4.57,-43.345133463541664
4.580000000000001,-43.5791015625
4.590000000000001,-43.070475260416664
4.6000000000000005,-42.958577473958336
4.61,-43.253580729166664
4.62,-42.765299479166664
4.630000000000001,-42.989095052083336
4.64,-42.195638020833336
4.65,-42.887369791666664
4.66,-42.266845703125
4.670000000000001,-42.41943359375
4.68,-41.788736979166664
4.69,-41.941324869791664
4.7,-41.941324869791664
4.710000000000001,-41.249593098958336
4.720000000000001,-41.269938151041664
4.73,-40.618896484375
4.74,-41.107177734375
4.750000000000001,-40.008544921875
4.760000000000001,-39.957682291666664
4.7700000000000005,-39.011637369791664
4.78,-38.960774739583336
4.79,-37.984212239583336
4.800000000000001,-36.834716796875
4.81,-35.888671875
4.82,-34.342447916666664
4.83,-33.437093098958336
4.840000000000001,-30.975341796875
4.8500000000000005,-29.6630859375
4.86,-27.364095052083332
4.87,-25.929768880208332
4.880000000000001,-23.244222005208332
4.890000000000001,-21.199544270833332
4.9,-19.195556640625
4.91,-17.161051432291668
4.920000000000001,-15.340169270833334
4.930000000000001,-12.644449869791666
4.94,-11.383056640625
4.95,-9.256998697916666
4.96,-8.188883463541666
4.970000000000001,-5.991617838541667
4.98,-4.984537760416667
4.99,-3.7333170572916665
5.0,-2.716064453125
5.010000000000001,-1.77001953125
5.0200000000000005,-0.5391438802083334
5.03,-0.5289713541666666
5.04,0.5391438802083334
5.050000000000001,0.518798828125
5.0600000000000005,1.6276041666666667
5.07,1.1393229166666667
5.08,1.4546712239583333
5.090000000000001,1.3427734375
5.1000000000000005,1.4750162760416667
5.110000000000001,1.4241536458333333
5.12,0.4781087239583333
5.13,0.701904296875
5.140000000000001,-0.1220703125
5.15,0.08138020833333333
5.16,-1.3936360677083333
5.17,-1.5462239583333333
5.180000000000001,-2.38037109375
5.19,-2.74658203125
5.200000000000001,-3.7129720052083335
5.21,-4.842122395833333
5.220000000000001,-5.126953125
5.23,-6.317138671875
5.240000000000001,-6.693522135416667
5.25,-8.371988932291666
5.260000000000001,-8.524576822916666
5.2700000000000005,-9.765625
5.280000000000001,-10.294596354166666
5.29,-11.71875
5.3,-12.5732421875
5.3100000000000005,-13.24462890625
5.32,-14.363606770833334
5.330000000000001,-14.973958333333334
5.34,-16.581217447916668
5.3500000000000005,-16.6015625
5.36,-18.025716145833332
5.370000000000001,-18.513997395833332
5.38,-19.95849609375
5.390000000000001,-20.345052083333332
5.4,-21.077473958333332
5.410000000000001,-22.15576171875
5.42,-22.837320963541668
5.430000000000001,-24.027506510416668
5.44,-24.017333984375
5.450000000000001,-25.472005208333332
5.460000000000001,-25.787353515625
5.47,-27.058919270833332
5.48,-27.119954427083332
5.49,-28.055826822916668
5.500000000000001,-28.788248697916668
5.51,-29.408772786458332
5.5200000000000005,-30.039469401041668
5.53,-30.100504557291668
5.540000000000001,-31.443277994791668
5.55,-31.595865885416668
5.5600000000000005,-32.552083333333336
5.57,-32.338460286458336
5.580000000000001,-33.518473307291664
5.590000000000001,-33.823649088541664
5.6000000000000005,-34.36279296875
5.61,-34.657796223958336
5.620000000000001,-34.901936848958336
5.630000000000001,-36.061604817708336
5.64,-35.878499348958336
5.65,-36.68212890625
5.66,-36.407470703125
5.670000000000001,-37.607828776041664
5.68,-37.53662109375
5.69,-37.984212239583336
5.7,-38.106282552083336
5.710000000000001,-38.523356119791664
5.720000000000001,-39.265950520833336
5.73,-38.950602213541664
5.74,-39.621988932291664
5.750000000000001,-39.459228515625
5.760000000000001,-40.456136067708336
5.7700000000000005,-40.140787760416664
5.78,-40.629069010416664
5.790000000000001,-40.618896484375
5.800000000000001,-41.300455729166664
5.8100000000000005,-41.514078776041664
5.82,-41.300455729166664
5.83,-41.788736979166664
5.840000000000001,-41.737874348958336
5.8500000000000005,-42.6025390625
5.86,-41.93115234375
5.87,-42.612711588541664
5.880000000000001,-42.470296223958336
5.890000000000001,-43.15185546875
5.9,-42.938232421875
5.91,-42.856852213541664
5.920000000000001,-43.3349609375
5.930000000000001,-43.3349609375
5.940000000000001,-43.894449869791664
5.95,-43.172200520833336
5.960000000000001,-44.016520182291664
5.970000000000001,-43.711344401041664
5.98,-44.37255859375
5.99,-43.894449869791664
6.0,-44.158935546875
6.010000000000001,-44.453938802083336
6.0200000000000005,-44.474283854166664
6.03,-44.677734375
6.04,-44.138590494791664
6.050000000000001,-45.023600260416664
6.0600000000000005,-44.677734375
6.070000000000001,-45.166015625
6.08,-44.514973958333336
6.090000000000001,-45.084635416666664
6.1000000000000005,-45.145670572916664
6.110000000000001,-45.186360677083336
6.12,-45.115152994791664
6.130000000000001,-44.881184895833336
6.140000000000001,-45.633951822916664
6.15,-45.145670572916664
6.16,-45.613606770833336
6.17,-44.98291015625
6.180000000000001,-45.817057291666664
6.19,-45.430501302083336
6.200000000000001,-45.552571614583336
6.21,-45.450846354166664
6.220000000000001,-45.47119140625
6.23,-46.040852864583336
6.240000000000001,-45.389811197916664
6.25,-45.796712239583336
6.260000000000001,-45.298258463541664
6.2700000000000005,-46.173095703125
6.280000000000001,-45.59326171875
6.29,-45.71533203125
6.300000000000001,-45.562744140625
6.3100000000000005,-45.83740234375
6.32,-46.010335286458336
6.330000000000001,-45.461018880208336
6.34,-45.918782552083336
6.3500000000000005,-45.583089192708336
6.36,-46.366373697916664
6.370000000000001,-45.583089192708336
6.38,-45.928955078125
6.390000000000001,-45.664469401041664
6.4,-46.091715494791664
6.410000000000001,-45.908610026041664
6.42,-45.572916666666664
6.430000000000001,-46.030680338541664
6.44,-45.745849609375
6.450000000000001,-46.284993489583336
6.460000000000001,-45.420328776041664
6.470000000000001,-46.142578125
6.48,-45.786539713541664
6.49,-46.234130859375
6.500000000000001,-45.664469401041664
6.51,-45.664469401041664
6.5200000000000005,-46.051025390625
6.53,-45.83740234375
6.540000000000001,-46.061197916666664
6.550000000000001,-45.328776041666664
6.5600000000000005,-46.101888020833336
6.57,-45.664469401041664
6.580000000000001,-46.132405598958336
6.590000000000001,-45.420328776041664
6.6000000000000005,-45.827229817708336
6.61,-45.8984375
6.620000000000001,-45.664469401041664
6.630000000000001,-45.694986979166664
6.640000000000001,-45.328776041666664
6.65,-46.091715494791664
6.66,-45.491536458333336
6.670000000000001,-45.796712239583336
6.680000000000001,-45.176188151041664
6.69,-45.806884765625
6.7,-45.603434244791664
6.710000000000001,-45.511881510416664
6.720000000000001,-45.461018880208336
6.73,-45.308430989583336
6.74,-45.867919921875
6.750000000000001,-45.155843098958336
6.760000000000001,-45.511881510416664
6.7700000000000005,-44.952392578125
6.78,-45.71533203125
6.790000000000001,-45.155843098958336
6.800000000000001,-45.166015625
6.810000000000001,-45.064290364583336
6.82,-45.206705729166664
6.83,-45.359293619791664
6.840000000000001,-44.748942057291664
6.8500000000000005,-45.176188151041664
6.86,-44.687906901041664
6.87,-45.481363932291664
6.880000000000001,-44.626871744791664
6.890000000000001,-44.891357421875
6.9,-44.728597005208336
6.91,-45.033772786458336
6.920000000000001,-44.830322265625
6.930000000000001,-44.382731119791664
6.940000000000001,-44.789632161458336
6.95,-44.413248697916664
6.960000000000001,-44.972737630208336
6.970000000000001,-44.0673828125
6.980000000000001,-44.535319010416664
6.99,-44.352213541666664
7.0,-44.525146484375
7.010000000000001,-44.148763020833336
7.0200000000000005,-43.986002604166664
7.03,-44.362386067708336
7.04,-43.9453125
7.050000000000001,-44.219970703125
7.0600000000000005,-43.365478515625
7.070000000000001,-44.169108072916664
7.08,-43.5791015625
7.090000000000001,-43.863932291666664
7.1000000000000005,-43.253580729166664
7.110000000000001,-43.446858723958336
7.12,-43.558756510416664
7.130000000000001,-43.233235677083336
7.140000000000001,-43.294270833333336
7.150000000000001,-42.683919270833336
7.16,-43.365478515625
7.17,-42.643229166666664
7.180000000000001,-42.887369791666664
7.19,-42.17529296875
7.200000000000001,-42.582194010416664
7.21,-42.409261067708336
7.220000000000001,-42.1142578125
7.23,-41.920979817708336
7.240000000000001,-41.534423828125
7.25,-41.971842447916664
7.260000000000001,-40.95458984375
7.2700000000000005,-41.127522786458336
7.280000000000001,-40.374755859375
7.29,-40.771484375
7.300000000000001,-39.835611979166664
7.3100000000000005,-39.255777994791664
7.320000000000001,-38.716634114583336
7.330000000000001,-38.014729817708336
7.34,-37.495930989583336
7.3500000000000005,-35.675048828125
7.36,-34.85107421875
7.370000000000001,-32.989501953125
7.38,-32.084147135416664
7.390000000000001,-29.510498046875
7.4,-27.821858723958332
7.410000000000001,-25.726318359375
7.420000000000001,-23.905436197916668
7.430000000000001,-21.748860677083332
7.44,-19.124348958333332
7.450000000000001,-17.598470052083332
7.460000000000001,-15.218098958333334
7.470000000000001,-13.804117838541666
7.48,-11.006673177083334
7.490000000000001,-9.82666015625
7.500000000000001,-8.026123046875
7.51,-6.734212239583333
7.5200000000000005,-5.167643229166667
7.53,-3.662109375
7.540000000000001,-3.082275390625
7.550000000000001,-1.77001953125
7.5600000000000005,-1.3020833333333333
7.57,0.08138020833333333
7.580000000000001,-0.06103515625
7.590000000000001,0.8646647135416666
7.6000000000000005,0.823974609375
7.61,1.5360514322916667
7.620000000000001,1.495361328125
7.630000000000001,1.129150390625
7.640000000000001,1.4241536458333333
7.65,0.9562174479166666
7.660000000000001,1.3326009114583333
7.670000000000001,0.020345052083333332
7.6800000000000015,0.2644856770833333
7.69,-0.54931640625
7.7,-0.6205240885416666
7.710000000000001,-1.708984375
7.720000000000001,-2.4210611979166665
7.73,-2.8076171875
7.74,-3.6824544270833335
7.750000000000001,-4.170735677083333
7.760000000000001,-5.747477213541667
7.7700000000000005,-5.818684895833333
7.78,-7.14111328125
7.790000000000001,-7.476806640625
7.800000000000001,-9.033203125
7.810000000000001,-9.633382161458334
7.82,-10.3759765625
7.83,-11.393229166666666
7.840000000000002,-12.26806640625
7.850000000000001,-13.671875
7.86,-13.834635416666666
7.87,-15.268961588541666
7.88,-15.736897786458334
7.8900000000000015,-17.405192057291668
7.9,-17.578125
7.91,-18.605550130208332
7.92,-19.490559895833332
7.9300000000000015,-20.467122395833332
7.940000000000001,-21.392822265625
7.95,-21.586100260416668
7.96,-23.111979166666668
7.9700000000000015,-23.447672526041668
7.980000000000001,-24.820963541666668
7.99,-24.759928385416668
8.0,-25.970458984375
8.010000000000002,-26.621500651041668
8.020000000000001,-27.52685546875
8.030000000000001,-27.9541015625
8.040000000000001,-28.3203125
8.05,-29.591878255208332
8.06,-29.744466145833332
8.07,-30.812581380208332
8.08,-30.507405598958332
8.09,-31.880696614583332
8.100000000000001,-32.175699869791664
8.110000000000001,-32.877604166666664
8.120000000000001,-33.009847005208336
8.13,-33.650716145833336
8.14,-34.566243489583336
8.15,-34.535725911458336
8.16,-35.319010416666664
8.17,-35.105387369791664
8.180000000000001,-36.448160807291664
8.190000000000001,-36.275227864583336
8.200000000000001,-36.966959635416664
8.21,-36.905924479166664
8.22,-37.648518880208336
8.23,-38.187662760416664
8.24,-38.116455078125
8.25,-38.645426432291664
8.26,-38.533528645833336
8.270000000000001,-39.683024088541664
8.280000000000001,-39.235432942708336
8.290000000000001,-39.85595703125
8.3,-39.713541666666664
8.310000000000002,-40.58837890625
8.32,-40.669759114583336
8.33,-40.6494140625
8.34,-41.015625
8.350000000000001,-41.19873046875
8.360000000000001,-41.9921875
8.370000000000001,-41.361490885416664
8.38,-42.1142578125
8.39,-41.900634765625
8.4,-42.826334635416664
8.41,-42.338053385416664
8.42,-42.551676432291664
8.43,-42.775472005208336
8.440000000000001,-43.019612630208336
8.450000000000001,-43.39599609375
8.46,-42.856852213541664
8.47,-43.589274088541664
8.480000000000002,-43.39599609375
8.49,-44.148763020833336
8.5,-43.406168619791664
8.51,-43.955485026041664
8.520000000000001,-44.016520182291664
8.530000000000001,-44.260660807291664
8.540000000000001,-44.331868489583336
8.55,-43.975830078125
8.56,-44.759114583333336
8.570000000000002,-44.43359375
8.58,-44.993082682291664
8.59,-44.209798177083336
8.6,-45.003255208333336
8.610000000000001,-44.901529947916664
8.620000000000001,-45.115152994791664
8.63,-44.881184895833336
8.64,-44.871012369791664
8.650000000000002,-45.47119140625
8.66,-45.023600260416664
8.67,-45.369466145833336
8.68,-44.789632161458336
8.690000000000001,-45.694986979166664
8.700000000000001,-45.267740885416664
8.71,-45.59326171875
8.72,-45.257568359375
8.73,-45.603434244791664
8.740000000000002,-45.806884765625
8.75,-45.450846354166664
8.76,-45.674641927083336
8.77,-45.247395833333336
8.780000000000001,-46.234130859375
8.790000000000001,-45.440673828125
8.8,-45.766194661458336
8.81,-45.461018880208336
8.820000000000002,-45.969645182291664
8.830000000000002,-45.928955078125
8.84,-45.5322265625
8.85,-45.827229817708336
8.860000000000001,-45.613606770833336
8.870000000000001,-46.295166015625
8.88,-45.542399088541664
8.89,-45.95947265625
8.9,-45.613606770833336
8.910000000000002,-46.223958333333336
8.920000000000002,-45.847574869791664
8.93,-45.674641927083336
8.94,-45.908610026041664
8.950000000000001,-45.857747395833336
8.96,-46.20361328125
8.97,-45.481363932291664
8.98,-46.122233072916664
8.990000000000002,-45.745849609375
9.000000000000002,-46.335856119791664
9.01,-45.572916666666664
9.02,-45.888264973958336
9.030000000000001,-46.010335286458336
9.040000000000001,-46.051025390625
9.05,-45.95947265625
9.06,-45.501708984375
9.07,-46.223958333333336
9.080000000000002,-45.766194661458336
9.090000000000002,-46.213785807291664
9.1,-45.359293619791664
9.11,-45.979817708333336
9.120000000000001,-45.817057291666664
9.13,-45.969645182291664
9.14,-45.71533203125
9.15,-45.461018880208336
9.160000000000002,-46.162923177083336
9.170000000000002,-45.59326171875
9.180000000000001,-45.918782552083336
9.19,-45.267740885416664
9.200000000000001,-46.040852864583336
9.21,-45.623779296875
9.22,-45.674641927083336
9.23,-45.379638671875
9.24,-45.501708984375
9.250000000000002,-45.867919921875
9.260000000000002,-45.328776041666664
9.27,-45.705159505208336
9.28,-45.094807942708336
9.290000000000001,-45.918782552083336
9.3,-45.206705729166664
9.31,-45.440673828125
9.32,-45.074462890625
9.330000000000002,-45.440673828125
9.340000000000002,-45.450846354166664
9.350000000000001,-44.98291015625
9.36,-45.247395833333336
